date,year,month,hour,weekday_name,anatomical_therapeutic_chemical,sales
2014-12-29,2014,12,2,Monday,R06,0.0
2014-12-29,2014,12,3,Monday,M01AB,0.0
2014-12-29,2014,12,3,Monday,M01AE,0.0
2014-12-29,2014,12,3,Monday,N02BA,0.0
2014-12-29,2014,12,3,Monday,N02BE,0.0
2014-12-29,2014,12,3,Monday,N05B,0.0
2014-12-29,2014,12,3,Monday,N05C,0.0
2014-12-29,2014,12,3,Monday,R03,0.0
2014-12-29,2014,12,3,Monday,R06,0.0
2014-12-29,2014,12,4,Monday,M01AB,0.0
2014-12-29,2014,12,4,Monday,M01AE,0.0
2014-12-29,2014,12,4,Monday,N02BA,0.0
2014-12-29,2014,12,4,Monday,N02BE,0.0
2014-12-29,2014,12,4,Monday,N05B,0.0
2014-12-29,2014,12,4,Monday,N05C,0.0
2014-12-29,2014,12,4,Monday,R03,0.0
2014-12-29,2014,12,4,Monday,R06,0.0
2014-12-29,2014,12,5,Monday,M01AB,0.0
2014-12-29,2014,12,5,Monday,M01AE,0.0
2014-12-29,2014,12,5,Monday,N02BA,0.0
2014-12-29,2014,12,5,Monday,N02BE,0.0
2014-12-29,2014,12,5,Monday,N05B,0.0
2014-12-29,2014,12,5,Monday,N05C,0.0
2014-12-29,2014,12,5,Monday,R03,0.0
2014-12-29,2014,12,5,Monday,R06,0.0
2014-12-29,2014,12,6,Monday,M01AB,0.0
2014-12-29,2014,12,6,Monday,M01AE,0.0
2014-12-29,2014,12,6,Monday,N02BA,0.0
2014-12-29,2014,12,6,Monday,N02BE,0.0
2014-12-29,2014,12,6,Monday,N05B,0.0
2014-12-29,2014,12,6,Monday,N05C,0.0
2014-12-29,2014,12,6,Monday,R03,0.0
2014-12-29,2014,12,6,Monday,R06,0.0
2014-12-29,2014,12,7,Monday,M01AB,0.0
2014-12-29,2014,12,7,Monday,M01AE,0.0
2014-12-29,2014,12,7,Monday,N02BA,0.0
2014-12-29,2014,12,7,Monday,N02BE,0.0
2014-12-29,2014,12,7,Monday,N05B,0.0
2014-12-29,2014,12,7,Monday,N05C,0.0
2014-12-29,2014,12,7,Monday,R03,0.0
2014-12-29,2014,12,7,Monday,R06,0.0
2014-12-29,2014,12,8,Monday,M01AB,0.0
2014-12-29,2014,12,8,Monday,M01AE,0.0
2014-12-29,2014,12,8,Monday,N02BA,0.0
2014-12-29,2014,12,8,Monday,N02BE,1.0
2014-12-29,2014,12,8,Monday,N05B,0.0
2014-12-29,2014,12,8,Monday,N05C,0.0
2014-12-29,2014,12,8,Monday,R03,0.0
2014-12-29,2014,12,8,Monday,R06,0.0
2014-12-29,2014,12,9,Monday,M01AB,0.0
2014-12-29,2014,12,9,Monday,M01AE,0.0
2014-12-29,2014,12,9,Monday,N02BA,0.0
2014-12-29,2014,12,9,Monday,N02BE,0.0
2014-12-29,2014,12,9,Monday,N05B,0.0
2014-12-29,2014,12,9,Monday,N05C,0.0
2014-12-29,2014,12,9,Monday,R03,0.0
2014-12-29,2014,12,9,Monday,R06,0.0
2014-12-29,2014,12,10,Monday,M01AB,0.0
2014-12-29,2014,12,10,Monday,M01AE,0.0
2014-12-29,2014,12,10,Monday,N02BA,0.0
2014-12-29,2014,12,10,Monday,N02BE,2.0
2014-12-29,2014,12,10,Monday,N05B,0.0
2014-12-29,2014,12,10,Monday,N05C,0.0
2014-12-29,2014,12,10,Monday,R03,0.0
2014-12-29,2014,12,10,Monday,R06,0.0
2014-12-29,2014,12,11,Monday,M01AB,0.0
2014-12-29,2014,12,11,Monday,M01AE,0.0
2014-12-29,2014,12,11,Monday,N02BA,1.0
2014-12-29,2014,12,11,Monday,N02BE,3.0
2014-12-29,2014,12,11,Monday,N05B,1.0
2014-12-29,2014,12,11,Monday,N05C,1.0
2014-12-29,2014,12,11,Monday,R03,0.0
2014-12-29,2014,12,11,Monday,R06,0.0
2014-12-29,2014,12,12,Monday,M01AB,2.0
2014-12-29,2014,12,12,Monday,M01AE,0.0
2014-12-29,2014,12,12,Monday,N02BA,1.0
2014-12-29,2014,12,12,Monday,N02BE,1.0
2014-12-29,2014,12,12,Monday,N05B,0.0
2014-12-29,2014,12,12,Monday,N05C,0.0
2014-12-29,2014,12,12,Monday,R03,0.0
2014-12-29,2014,12,12,Monday,R06,0.0
2014-12-29,2014,12,13,Monday,M01AB,0.33
2014-12-29,2014,12,13,Monday,M01AE,1.0
2014-12-29,2014,12,13,Monday,N02BA,0.0
2014-12-29,2014,12,13,Monday,N02BE,6.0
2014-12-29,2014,12,13,Monday,N05B,0.0
2014-12-29,2014,12,13,Monday,N05C,0.0
2014-12-29,2014,12,13,Monday,R03,0.0
2014-12-29,2014,12,13,Monday,R06,0.0
2014-12-29,2014,12,14,Monday,M01AB,0.0
2014-12-29,2014,12,14,Monday,M01AE,0.0
2014-12-29,2014,12,14,Monday,N02BA,1.0
2014-12-29,2014,12,14,Monday,N02BE,3.0
2014-12-29,2014,12,14,Monday,N05B,1.0
2014-12-29,2014,12,14,Monday,N05C,0.0
2014-12-29,2014,12,14,Monday,R03,1.0
2014-12-29,2014,12,14,Monday,R06,0.0
2014-12-29,2014,12,15,Monday,M01AB,0.0
2014-12-29,2014,12,15,Monday,M01AE,1.0
2014-12-29,2014,12,15,Monday,N02BA,1.0
2014-12-29,2014,12,15,Monday,N02BE,3.0
2014-12-29,2014,12,15,Monday,N05B,0.0
2014-12-29,2014,12,15,Monday,N05C,0.0
2014-12-29,2014,12,15,Monday,R03,0.0
2014-12-29,2014,12,15,Monday,R06,0.0
2014-12-29,2014,12,16,Monday,M01AB,0.0
2014-12-29,2014,12,16,Monday,M01AE,0.66
2014-12-29,2014,12,16,Monday,N02BA,0.0
2014-12-29,2014,12,16,Monday,N02BE,0.0
2014-12-29,2014,12,16,Monday,N05B,0.0
2014-12-29,2014,12,16,Monday,N05C,0.0
2014-12-29,2014,12,16,Monday,R03,0.0
2014-12-29,2014,12,16,Monday,R06,0.0
2014-12-29,2014,12,17,Monday,M01AB,0.0
2014-12-29,2014,12,17,Monday,M01AE,0.0
2014-12-29,2014,12,17,Monday,N02BA,0.0
2014-12-29,2014,12,17,Monday,N02BE,4.0
2014-12-29,2014,12,17,Monday,N05B,0.0
2014-12-29,2014,12,17,Monday,N05C,0.0
2014-12-29,2014,12,17,Monday,R03,0.0
2014-12-29,2014,12,17,Monday,R06,0.0
2014-12-29,2014,12,18,Monday,M01AB,0.0
2014-12-29,2014,12,18,Monday,M01AE,0.0
2014-12-29,2014,12,18,Monday,N02BA,0.0
2014-12-29,2014,12,18,Monday,N02BE,3.0
2014-12-29,2014,12,18,Monday,N05B,0.0
2014-12-29,2014,12,18,Monday,N05C,0.0
2014-12-29,2014,12,18,Monday,R03,1.0
2014-12-29,2014,12,18,Monday,R06,0.0
2014-12-29,2014,12,19,Monday,M01AB,0.0
2014-12-29,2014,12,19,Monday,M01AE,0.0
2014-12-29,2014,12,19,Monday,N02BA,0.0
2014-12-29,2014,12,19,Monday,N02BE,1.0
2014-12-29,2014,12,19,Monday,N05B,3.0
2014-12-29,2014,12,19,Monday,N05C,0.0
2014-12-29,2014,12,19,Monday,R03,0.0
2014-12-29,2014,12,19,Monday,R06,0.0
2014-12-29,2014,12,20,Monday,M01AB,0.0
2014-12-29,2014,12,20,Monday,M01AE,0.0
2014-12-29,2014,12,20,Monday,N02BA,0.0
2014-12-29,2014,12,20,Monday,N02BE,2.0
2014-12-29,2014,12,20,Monday,N05B,0.0
2014-12-29,2014,12,20,Monday,N05C,0.0
2014-12-29,2014,12,20,Monday,R03,0.0
2014-12-29,2014,12,20,Monday,R06,0.0
2014-12-29,2014,12,21,Monday,M01AB,0.0
2014-12-29,2014,12,21,Monday,M01AE,1.0
2014-12-29,2014,12,21,Monday,N02BA,0.0
2014-12-29,2014,12,21,Monday,N02BE,11.0
2014-12-29,2014,12,21,Monday,N05B,0.0
2014-12-29,2014,12,21,Monday,N05C,0.0
2014-12-29,2014,12,21,Monday,R03,0.0
2014-12-29,2014,12,21,Monday,R06,0.0
2014-12-29,2014,12,22,Monday,M01AB,0.0
2014-12-29,2014,12,22,Monday,M01AE,0.0
2014-12-29,2014,12,22,Monday,N02BA,0.0
2014-12-29,2014,12,22,Monday,N02BE,0.0
2014-12-29,2014,12,22,Monday,N05B,0.0
2014-12-29,2014,12,22,Monday,N05C,0.0
2014-12-29,2014,12,22,Monday,R03,0.0
2014-12-29,2014,12,22,Monday,R06,0.0
2014-12-29,2014,12,23,Monday,M01AB,0.0
2014-12-29,2014,12,23,Monday,M01AE,0.0
2014-12-29,2014,12,23,Monday,N02BA,0.0
2014-12-29,2014,12,23,Monday,N02BE,0.0
2014-12-29,2014,12,23,Monday,N05B,0.0
2014-12-29,2014,12,23,Monday,N05C,0.0
2014-12-29,2014,12,23,Monday,R03,0.0
2014-12-29,2014,12,23,Monday,R06,0.0
2014-12-30,2014,12,0,Tuesday,M01AB,0.0
2014-12-30,2014,12,0,Tuesday,M01AE,0.0
2014-12-30,2014,12,0,Tuesday,N02BA,0.0
2014-12-30,2014,12,0,Tuesday,N02BE,0.0
2014-12-30,2014,12,0,Tuesday,N05B,0.0
2014-12-30,2014,12,0,Tuesday,N05C,0.0
2014-12-30,2014,12,0,Tuesday,R03,0.0
2014-12-30,2014,12,0,Tuesday,R06,0.0
2014-12-30,2014,12,1,Tuesday,M01AB,0.0
2014-12-30,2014,12,1,Tuesday,M01AE,0.0
2014-12-30,2014,12,1,Tuesday,N02BA,0.0
2014-12-30,2014,12,1,Tuesday,N02BE,0.0
2014-12-30,2014,12,1,Tuesday,N05B,0.0
2014-12-30,2014,12,1,Tuesday,N05C,0.0
2014-12-30,2014,12,1,Tuesday,R03,0.0
2014-12-30,2014,12,1,Tuesday,R06,0.0
2014-12-30,2014,12,2,Tuesday,M01AB,0.0
2014-12-30,2014,12,2,Tuesday,M01AE,0.0
2014-12-30,2014,12,2,Tuesday,N02BA,0.0
2014-12-30,2014,12,2,Tuesday,N02BE,0.0
2014-12-30,2014,12,2,Tuesday,N05B,0.0
2014-12-30,2014,12,2,Tuesday,N05C,0.0
2014-12-30,2014,12,2,Tuesday,R03,0.0
2014-12-30,2014,12,2,Tuesday,R06,0.0
2014-12-30,2014,12,3,Tuesday,M01AB,0.0
2014-12-30,2014,12,3,Tuesday,M01AE,0.0
2014-12-30,2014,12,3,Tuesday,N02BA,0.0
2014-12-30,2014,12,3,Tuesday,N02BE,0.0
2014-12-30,2014,12,3,Tuesday,N05B,0.0
2014-12-30,2014,12,3,Tuesday,N05C,0.0
2014-12-30,2014,12,3,Tuesday,R03,0.0
2014-12-30,2014,12,3,Tuesday,R06,0.0
2014-12-30,2014,12,4,Tuesday,M01AB,0.0
2014-12-30,2014,12,4,Tuesday,M01AE,0.0
2014-12-30,2014,12,4,Tuesday,N02BA,0.0
2014-12-30,2014,12,4,Tuesday,N02BE,0.0
2014-12-30,2014,12,4,Tuesday,N05B,0.0
2014-12-30,2014,12,4,Tuesday,N05C,0.0
2014-12-30,2014,12,4,Tuesday,R03,0.0
2014-12-30,2014,12,4,Tuesday,R06,0.0
2014-12-30,2014,12,5,Tuesday,M01AB,0.0
2014-12-30,2014,12,5,Tuesday,M01AE,0.0
2014-12-30,2014,12,5,Tuesday,N02BA,0.0
2014-12-30,2014,12,5,Tuesday,N02BE,0.0
2014-12-30,2014,12,5,Tuesday,N05B,0.0
2014-12-30,2014,12,5,Tuesday,N05C,0.0
2014-12-30,2014,12,5,Tuesday,R03,0.0
2014-12-30,2014,12,5,Tuesday,R06,0.0
2014-12-30,2014,12,6,Tuesday,M01AB,0.0
2014-12-30,2014,12,6,Tuesday,M01AE,0.0
2014-12-30,2014,12,6,Tuesday,N02BA,0.0
2014-12-30,2014,12,6,Tuesday,N02BE,0.0
2014-12-30,2014,12,6,Tuesday,N05B,0.0
2014-12-30,2014,12,6,Tuesday,N05C,0.0
2014-12-30,2014,12,6,Tuesday,R03,0.0
2014-12-30,2014,12,6,Tuesday,R06,0.0
2014-12-30,2014,12,7,Tuesday,M01AB,0.0
2014-12-30,2014,12,7,Tuesday,M01AE,0.0
2014-12-30,2014,12,7,Tuesday,N02BA,0.0
2014-12-30,2014,12,7,Tuesday,N02BE,0.0
2014-12-30,2014,12,7,Tuesday,N05B,0.0
2014-12-30,2014,12,7,Tuesday,N05C,0.0
2014-12-30,2014,12,7,Tuesday,R03,0.0
2014-12-30,2014,12,7,Tuesday,R06,0.0
2014-12-30,2014,12,8,Tuesday,M01AB,0.0
2014-12-30,2014,12,8,Tuesday,M01AE,0.0
2014-12-30,2014,12,8,Tuesday,N02BA,0.0
2014-12-30,2014,12,8,Tuesday,N02BE,3.4
2014-12-30,2014,12,8,Tuesday,N05B,0.0
2014-12-30,2014,12,8,Tuesday,N05C,0.0
2014-12-30,2014,12,8,Tuesday,R03,0.0
2014-12-30,2014,12,8,Tuesday,R06,0.0
2014-12-30,2014,12,9,Tuesday,M01AB,0.0
2014-12-30,2014,12,9,Tuesday,M01AE,0.0
2014-12-30,2014,12,9,Tuesday,N02BA,1.0
2014-12-30,2014,12,9,Tuesday,N02BE,2.0
2014-12-30,2014,12,9,Tuesday,N05B,1.0
2014-12-30,2014,12,9,Tuesday,N05C,0.0
2014-12-30,2014,12,9,Tuesday,R03,0.0
2014-12-30,2014,12,9,Tuesday,R06,0.0
2014-12-30,2014,12,10,Tuesday,M01AB,0.0
2014-12-30,2014,12,10,Tuesday,M01AE,0.0
2014-12-30,2014,12,10,Tuesday,N02BA,0.0
2014-12-30,2014,12,10,Tuesday,N02BE,4.4
2014-12-30,2014,12,10,Tuesday,N05B,1.0
2014-12-30,2014,12,10,Tuesday,N05C,0.0
2014-12-30,2014,12,10,Tuesday,R03,0.0
2014-12-30,2014,12,10,Tuesday,R06,0.0
2014-12-30,2014,12,11,Tuesday,M01AB,1.0
2014-12-30,2014,12,11,Tuesday,M01AE,1.0
2014-12-30,2014,12,11,Tuesday,N02BA,0.0
2014-12-30,2014,12,11,Tuesday,N02BE,0.0
2014-12-30,2014,12,11,Tuesday,N05B,1.0
2014-12-30,2014,12,11,Tuesday,N05C,0.0
2014-12-30,2014,12,11,Tuesday,R03,0.0
2014-12-30,2014,12,11,Tuesday,R06,1.0
2014-12-30,2014,12,12,Tuesday,M01AB,1.0
2014-12-30,2014,12,12,Tuesday,M01AE,0.0
2014-12-30,2014,12,12,Tuesday,N02BA,0.0
2014-12-30,2014,12,12,Tuesday,N02BE,4.0
2014-12-30,2014,12,12,Tuesday,N05B,0.0
2014-12-30,2014,12,12,Tuesday,N05C,0.0
2014-12-30,2014,12,12,Tuesday,R03,0.0
2014-12-30,2014,12,12,Tuesday,R06,0.0
2014-12-30,2014,12,13,Tuesday,M01AB,0.0
2014-12-30,2014,12,13,Tuesday,M01AE,0.0
2014-12-30,2014,12,13,Tuesday,N02BA,0.0
2014-12-30,2014,12,13,Tuesday,N02BE,1.0
2014-12-30,2014,12,13,Tuesday,N05B,1.0
2014-12-30,2014,12,13,Tuesday,N05C,0.0
2014-12-30,2014,12,13,Tuesday,R03,0.0
2014-12-30,2014,12,13,Tuesday,R06,1.0
2014-12-30,2014,12,14,Tuesday,M01AB,0.0
2014-12-30,2014,12,14,Tuesday,M01AE,0.0
2014-12-30,2014,12,14,Tuesday,N02BA,0.0
2014-12-30,2014,12,14,Tuesday,N02BE,9.0
2014-12-30,2014,12,14,Tuesday,N05B,3.0
2014-12-30,2014,12,14,Tuesday,N05C,0.0
2014-12-30,2014,12,14,Tuesday,R03,0.0
2014-12-30,2014,12,14,Tuesday,R06,0.0
2014-12-30,2014,12,15,Tuesday,M01AB,1.0
2014-12-30,2014,12,15,Tuesday,M01AE,1.3
2014-12-30,2014,12,15,Tuesday,N02BA,1.0
2014-12-30,2014,12,15,Tuesday,N02BE,6.0
2014-12-30,2014,12,15,Tuesday,N05B,2.0
2014-12-30,2014,12,15,Tuesday,N05C,0.0
2014-12-30,2014,12,15,Tuesday,R03,0.0
2014-12-30,2014,12,15,Tuesday,R06,0.0
2014-12-30,2014,12,16,Tuesday,M01AB,1.0
2014-12-30,2014,12,16,Tuesday,M01AE,1.0
2014-12-30,2014,12,16,Tuesday,N02BA,1.0
2014-12-30,2014,12,16,Tuesday,N02BE,1.0
2014-12-30,2014,12,16,Tuesday,N05B,1.0
2014-12-30,2014,12,16,Tuesday,N05C,0.0
2014-12-30,2014,12,16,Tuesday,R03,0.0
2014-12-30,2014,12,16,Tuesday,R06,0.0
2014-12-30,2014,12,17,Tuesday,M01AB,1.0
2014-12-30,2014,12,17,Tuesday,M01AE,0.0
2014-12-30,2014,12,17,Tuesday,N02BA,0.0
2014-12-30,2014,12,17,Tuesday,N02BE,4.0
2014-12-30,2014,12,17,Tuesday,N05B,4.0
2014-12-30,2014,12,17,Tuesday,N05C,0.0
2014-12-30,2014,12,17,Tuesday,R03,0.0
2014-12-30,2014,12,17,Tuesday,R06,0.0
2014-12-30,2014,12,18,Tuesday,M01AB,0.0
2014-12-30,2014,12,18,Tuesday,M01AE,1.0
2014-12-30,2014,12,18,Tuesday,N02BA,0.0
2014-12-30,2014,12,18,Tuesday,N02BE,1.2
2014-12-30,2014,12,18,Tuesday,N05B,3.0
2014-12-30,2014,12,18,Tuesday,N05C,0.0
2014-12-30,2014,12,18,Tuesday,R03,0.0
2014-12-30,2014,12,18,Tuesday,R06,0.0
2014-12-30,2014,12,19,Tuesday,M01AB,4.0
2014-12-30,2014,12,19,Tuesday,M01AE,0.0
2014-12-30,2014,12,19,Tuesday,N02BA,0.5
2014-12-30,2014,12,19,Tuesday,N02BE,2.0
2014-12-30,2014,12,19,Tuesday,N05B,0.0
2014-12-30,2014,12,19,Tuesday,N05C,0.0
2014-12-30,2014,12,19,Tuesday,R03,5.0
2014-12-30,2014,12,19,Tuesday,R06,0.0
2014-12-30,2014,12,20,Tuesday,M01AB,0.0
2014-12-30,2014,12,20,Tuesday,M01AE,1.33
2014-12-30,2014,12,20,Tuesday,N02BA,0.3
2014-12-30,2014,12,20,Tuesday,N02BE,12.0
2014-12-30,2014,12,20,Tuesday,N05B,1.0
2014-12-30,2014,12,20,Tuesday,N05C,0.0
2014-12-30,2014,12,20,Tuesday,R03,0.0
2014-12-30,2014,12,20,Tuesday,R06,0.0
2014-12-30,2014,12,21,Tuesday,M01AB,0.0
2014-12-30,2014,12,21,Tuesday,M01AE,0.0
2014-12-30,2014,12,21,Tuesday,N02BA,0.0
2014-12-30,2014,12,21,Tuesday,N02BE,1.0
2014-12-30,2014,12,21,Tuesday,N05B,0.0
2014-12-30,2014,12,21,Tuesday,N05C,0.0
2014-12-30,2014,12,21,Tuesday,R03,0.0
2014-12-30,2014,12,21,Tuesday,R06,0.0
2014-12-30,2014,12,22,Tuesday,M01AB,0.0
2014-12-30,2014,12,22,Tuesday,M01AE,0.0
2014-12-30,2014,12,22,Tuesday,N02BA,0.0
2014-12-30,2014,12,22,Tuesday,N02BE,0.0
2014-12-30,2014,12,22,Tuesday,N05B,0.0
2014-12-30,2014,12,22,Tuesday,N05C,0.0
2014-12-30,2014,12,22,Tuesday,R03,0.0
2014-12-30,2014,12,22,Tuesday,R06,0.0
2014-12-30,2014,12,23,Tuesday,M01AB,0.0
2014-12-30,2014,12,23,Tuesday,M01AE,0.0
2014-12-30,2014,12,23,Tuesday,N02BA,0.0
2014-12-30,2014,12,23,Tuesday,N02BE,0.0
2014-12-30,2014,12,23,Tuesday,N05B,0.0
2014-12-30,2014,12,23,Tuesday,N05C,0.0
2014-12-30,2014,12,23,Tuesday,R03,0.0
2014-12-30,2014,12,23,Tuesday,R06,0.0
2014-12-31,2014,12,0,Wednesday,M01AB,0.0
2014-12-31,2014,12,0,Wednesday,M01AE,0.0
2014-12-31,2014,12,0,Wednesday,N02BA,0.0
2014-12-31,2014,12,0,Wednesday,N02BE,0.0
2014-12-31,2014,12,0,Wednesday,N05B,0.0
2014-12-31,2014,12,0,Wednesday,N05C,0.0
2014-12-31,2014,12,0,Wednesday,R03,0.0
2014-12-31,2014,12,0,Wednesday,R06,0.0
2014-12-31,2014,12,1,Wednesday,M01AB,0.0
2014-12-31,2014,12,1,Wednesday,M01AE,0.0
2014-12-31,2014,12,1,Wednesday,N02BA,0.0
2014-12-31,2014,12,1,Wednesday,N02BE,0.0
2014-12-31,2014,12,1,Wednesday,N05B,0.0
2014-12-31,2014,12,1,Wednesday,N05C,0.0
2014-12-31,2014,12,1,Wednesday,R03,0.0
2014-12-31,2014,12,1,Wednesday,R06,0.0
2014-12-31,2014,12,2,Wednesday,M01AB,0.0
2014-12-31,2014,12,2,Wednesday,M01AE,0.0
2014-12-31,2014,12,2,Wednesday,N02BA,0.0
2014-12-31,2014,12,2,Wednesday,N02BE,0.0
2014-12-31,2014,12,2,Wednesday,N05B,0.0
2014-12-31,2014,12,2,Wednesday,N05C,0.0
2014-12-31,2014,12,2,Wednesday,R03,0.0
2014-12-31,2014,12,2,Wednesday,R06,0.0
2014-12-31,2014,12,3,Wednesday,M01AB,0.0
2014-12-31,2014,12,3,Wednesday,M01AE,0.0
2014-12-31,2014,12,3,Wednesday,N02BA,0.0
2014-12-31,2014,12,3,Wednesday,N02BE,0.0
2014-12-31,2014,12,3,Wednesday,N05B,0.0
2014-12-31,2014,12,3,Wednesday,N05C,0.0
2014-12-31,2014,12,3,Wednesday,R03,0.0
2014-12-31,2014,12,3,Wednesday,R06,0.0
2014-12-31,2014,12,4,Wednesday,M01AB,0.0
2014-12-31,2014,12,4,Wednesday,M01AE,0.0
2014-12-31,2014,12,4,Wednesday,N02BA,0.0
2014-12-31,2014,12,4,Wednesday,N02BE,0.0
2014-12-31,2014,12,4,Wednesday,N05B,0.0
2014-12-31,2014,12,4,Wednesday,N05C,0.0
2014-12-31,2014,12,4,Wednesday,R03,0.0
2014-12-31,2014,12,4,Wednesday,R06,0.0
2014-12-31,2014,12,5,Wednesday,M01AB,0.0
2014-12-31,2014,12,5,Wednesday,M01AE,0.0
2014-12-31,2014,12,5,Wednesday,N02BA,0.0
2014-12-31,2014,12,5,Wednesday,N02BE,0.0
2014-12-31,2014,12,5,Wednesday,N05B,0.0
2014-12-31,2014,12,5,Wednesday,N05C,0.0
2014-12-31,2014,12,5,Wednesday,R03,0.0
2014-12-31,2014,12,5,Wednesday,R06,0.0
2014-12-31,2014,12,6,Wednesday,M01AB,0.0
2014-12-31,2014,12,6,Wednesday,M01AE,0.0
2014-12-31,2014,12,6,Wednesday,N02BA,0.0
2014-12-31,2014,12,6,Wednesday,N02BE,0.0
2014-12-31,2014,12,6,Wednesday,N05B,0.0
2014-12-31,2014,12,6,Wednesday,N05C,0.0
2014-12-31,2014,12,6,Wednesday,R03,0.0
2014-12-31,2014,12,6,Wednesday,R06,0.0
2014-12-31,2014,12,7,Wednesday,M01AB,0.0
2014-12-31,2014,12,7,Wednesday,M01AE,0.0
2014-12-31,2014,12,7,Wednesday,N02BA,0.0
2014-12-31,2014,12,7,Wednesday,N02BE,0.0
2014-12-31,2014,12,7,Wednesday,N05B,0.0
2014-12-31,2014,12,7,Wednesday,N05C,0.0
2014-12-31,2014,12,7,Wednesday,R03,0.0
2014-12-31,2014,12,7,Wednesday,R06,0.0
2014-12-31,2014,12,8,Wednesday,M01AB,0.0
2014-12-31,2014,12,8,Wednesday,M01AE,1.0
2014-12-31,2014,12,8,Wednesday,N02BA,0.0
2014-12-31,2014,12,8,Wednesday,N02BE,2.0
2014-12-31,2014,12,8,Wednesday,N05B,2.0
2014-12-31,2014,12,8,Wednesday,N05C,0.0
2014-12-31,2014,12,8,Wednesday,R03,0.0
2014-12-31,2014,12,8,Wednesday,R06,0.0
2014-12-31,2014,12,9,Wednesday,M01AB,0.0
2014-12-31,2014,12,9,Wednesday,M01AE,0.0
2014-12-31,2014,12,9,Wednesday,N02BA,0.0
2014-12-31,2014,12,9,Wednesday,N02BE,1.0
2014-12-31,2014,12,9,Wednesday,N05B,2.0
2014-12-31,2014,12,9,Wednesday,N05C,0.0
2014-12-31,2014,12,9,Wednesday,R03,0.0
2014-12-31,2014,12,9,Wednesday,R06,0.0
2014-12-31,2014,12,10,Wednesday,M01AB,0.0
2014-12-31,2014,12,10,Wednesday,M01AE,0.0
2014-12-31,2014,12,10,Wednesday,N02BA,1.0
2014-12-31,2014,12,10,Wednesday,N02BE,0.8
2014-12-31,2014,12,10,Wednesday,N05B,6.0
2014-12-31,2014,12,10,Wednesday,N05C,0.0
2014-12-31,2014,12,10,Wednesday,R03,1.0
2014-12-31,2014,12,10,Wednesday,R06,0.0
2014-12-31,2014,12,11,Wednesday,M01AB,0.0
2014-12-31,2014,12,11,Wednesday,M01AE,1.0
2014-12-31,2014,12,11,Wednesday,N02BA,0.0
2014-12-31,2014,12,11,Wednesday,N02BE,2.0
2014-12-31,2014,12,11,Wednesday,N05B,0.0
2014-12-31,2014,12,11,Wednesday,N05C,0.0
2014-12-31,2014,12,11,Wednesday,R03,0.0
2014-12-31,2014,12,11,Wednesday,R06,0.0
2014-12-31,2014,12,12,Wednesday,M01AB,0.33
2014-12-31,2014,12,12,Wednesday,M01AE,1.33
2014-12-31,2014,12,12,Wednesday,N02BA,0.0
2014-12-31,2014,12,12,Wednesday,N02BE,2.0
2014-12-31,2014,12,12,Wednesday,N05B,0.0
2014-12-31,2014,12,12,Wednesday,N05C,0.0
2014-12-31,2014,12,12,Wednesday,R03,0.0
2014-12-31,2014,12,12,Wednesday,R06,0.0
2014-12-31,2014,12,13,Wednesday,M01AB,1.0
2014-12-31,2014,12,13,Wednesday,M01AE,1.0
2014-12-31,2014,12,13,Wednesday,N02BA,0.0
2014-12-31,2014,12,13,Wednesday,N02BE,15.0
2014-12-31,2014,12,13,Wednesday,N05B,2.0
2014-12-31,2014,12,13,Wednesday,N05C,0.0
2014-12-31,2014,12,13,Wednesday,R03,0.0
2014-12-31,2014,12,13,Wednesday,R06,0.0
2014-12-31,2014,12,14,Wednesday,M01AB,0.0
2014-12-31,2014,12,14,Wednesday,M01AE,0.0
2014-12-31,2014,12,14,Wednesday,N02BA,0.5
2014-12-31,2014,12,14,Wednesday,N02BE,5.0
2014-12-31,2014,12,14,Wednesday,N05B,1.0
2014-12-31,2014,12,14,Wednesday,N05C,3.0
2014-12-31,2014,12,14,Wednesday,R03,0.0
2014-12-31,2014,12,14,Wednesday,R06,0.0
2014-12-31,2014,12,15,Wednesday,M01AB,0.0
2014-12-31,2014,12,15,Wednesday,M01AE,1.0
2014-12-31,2014,12,15,Wednesday,N02BA,1.0
2014-12-31,2014,12,15,Wednesday,N02BE,2.0
2014-12-31,2014,12,15,Wednesday,N05B,0.0
2014-12-31,2014,12,15,Wednesday,N05C,0.0
2014-12-31,2014,12,15,Wednesday,R03,5.0
2014-12-31,2014,12,15,Wednesday,R06,0.0
2014-12-31,2014,12,16,Wednesday,M01AB,1.34
2014-12-31,2014,12,16,Wednesday,M01AE,0.0
2014-12-31,2014,12,16,Wednesday,N02BA,0.0
2014-12-31,2014,12,16,Wednesday,N02BE,8.0
2014-12-31,2014,12,16,Wednesday,N05B,0.0
2014-12-31,2014,12,16,Wednesday,N05C,0.0
2014-12-31,2014,12,16,Wednesday,R03,0.0
2014-12-31,2014,12,16,Wednesday,R06,0.0
2014-12-31,2014,12,17,Wednesday,M01AB,3.0
2014-12-31,2014,12,17,Wednesday,M01AE,1.0
2014-12-31,2014,12,17,Wednesday,N02BA,0.0
2014-12-31,2014,12,17,Wednesday,N02BE,3.28
2014-12-31,2014,12,17,Wednesday,N05B,1.0
2014-12-31,2014,12,17,Wednesday,N05C,0.0
2014-12-31,2014,12,17,Wednesday,R03,4.0
2014-12-31,2014,12,17,Wednesday,R06,1.0
2014-12-31,2014,12,18,Wednesday,M01AB,0.0
